calendar,calendar,site_code,product_code,stock_distributed
2017-10-01,2017-10-01,C2004,AS27133,72.0
2017-11-01,2017-11-01,C2004,AS27133,79.0
2017-12-01,2017-12-01,C2004,AS27133,78.0
2018-01-01,2018-01-01,C2004,AS27133,96.0
2018-02-01,2018-02-01,C2004,AS27133,97.0
2018-03-01,2018-03-01,C2004,AS27133,84.0
2018-04-01,2018-04-01,C2004,AS27133,105.0
2018-05-01,2018-05-01,C2004,AS27133,111.0
2018-06-01,2018-06-01,C2004,AS27133,83.0
2018-07-01,2018-07-01,C2004,AS27133,127.0
2018-08-01,2018-08-01,C2004,AS27133,72.0
2018-09-01,2018-09-01,C2004,AS27133,121.0
2016-01-01,2016-01-01,C2004,AS27134,1.0
2016-02-01,2016-02-01,C2004,AS27134,1.0
2016-03-01,2016-03-01,C2004,AS27134,1.0
2016-04-01,2016-04-01,C2004,AS27134,1.0
2016-05-01,2016-05-01,C2004,AS27134,1.0
2016-06-01,2016-06-01,C2004,AS27134,1.0
2016-07-01,2016-07-01,C2004,AS27134,1.0
2016-08-01,2016-08-01,C2004,AS27134,1.0
2016-09-01,2016-09-01,C2004,AS27134,1.0
2016-10-01,2016-10-01,C2004,AS27134,1.0
2016-11-01,2016-11-01,C2004,AS27134,1.0
2016-12-01,2016-12-01,C2004,AS27134,1.0
2017-01-01,2017-01-01,C2004,AS27134,1.0
2017-02-01,2017-02-01,C2004,AS27134,1.0
2017-03-01,2017-03-01,C2004,AS27134,31.0
2017-04-01,2017-04-01,C2004,AS27134,20.0
2017-05-01,2017-05-01,C2004,AS27134,29.0
2017-06-01,2017-06-01,C2004,AS27134,23.0
2017-07-01,2017-07-01,C2004,AS27134,36.0
2017-08-01,2017-08-01,C2004,AS27134,24.0
2017-09-01,2017-09-01,C2004,AS27134,29.0
2017-10-01,2017-10-01,C2004,AS27134,24.0
2017-11-01,2017-11-01,C2004,AS27134,24.0
2017-12-01,2017-12-01,C2004,AS27134,13.0
2018-01-01,2018-01-01,C2004,AS27134,19.0
2018-02-01,2018-02-01,C2004,AS27134,7.0
2018-03-01,2018-03-01,C2004,AS27134,18.0
2018-04-01,2018-04-01,C2004,AS27134,5.0
2018-05-01,2018-05-01,C2004,AS27134,20.0
2018-06-01,2018-06-01,C2004,AS27134,20.0
2018-07-01,2018-07-01,C2004,AS27134,17.0
2018-08-01,2018-08-01,C2004,AS27134,19.0
2018-09-01,2018-09-01,C2004,AS27134,20.0
2016-01-01,2016-01-01,C2004,AS27137,1.0
2016-02-01,2016-02-01,C2004,AS27137,1.0
2016-03-01,2016-03-01,C2004,AS27137,1.0
2016-04-01,2016-04-01,C2004,AS27137,1.0
2016-05-01,2016-05-01,C2004,AS27137,1.0
2016-06-01,2016-06-01,C2004,AS27137,1.0
2016-07-01,2016-07-01,C2004,AS27137,1.0
2016-08-01,2016-08-01,C2004,AS27137,1.0
2016-09-01,2016-09-01,C2004,AS27137,1.0
2016-10-01,2016-10-01,C2004,AS27137,1.0
2016-11-01,2016-11-01,C2004,AS27137,1.0
2016-12-01,2016-12-01,C2004,AS27137,1.0
2017-01-01,2017-01-01,C2004,AS27137,1.0
2017-02-01,2017-02-01,C2004,AS27137,1.0
2017-03-01,2017-03-01,C2004,AS27137,1.0
2017-04-01,2017-04-01,C2004,AS27137,1.0
2017-05-01,2017-05-01,C2004,AS27137,3.0
2017-06-01,2017-06-01,C2004,AS27137,8.0
2017-07-01,2017-07-01,C2004,AS27137,21.0
2017-08-01,2017-08-01,C2004,AS27137,11.0
2017-09-01,2017-09-01,C2004,AS27137,16.0
2017-10-01,2017-10-01,C2004,AS27137,15.0
2017-11-01,2017-11-01,C2004,AS27137,13.0
2017-12-01,2017-12-01,C2004,AS27137,18.0
2018-01-01,2018-01-01,C2004,AS27137,13.0
2018-02-01,2018-02-01,C2004,AS27137,8.0
2018-03-01,2018-03-01,C2004,AS27137,10.0
2018-04-01,2018-04-01,C2004,AS27137,7.0
2018-05-01,2018-05-01,C2004,AS27137,6.0
2018-06-01,2018-06-01,C2004,AS27137,2.0
2018-07-01,2018-07-01,C2004,AS27137,4.0
2018-08-01,2018-08-01,C2004,AS27137,3.0
2018-09-01,2018-09-01,C2004,AS27137,3.0
2016-01-01,2016-01-01,C2004,AS27138,1.0
2016-02-01,2016-02-01,C2004,AS27138,1.0
2016-03-01,2016-03-01,C2004,AS27138,1.0
2016-04-01,2016-04-01,C2004,AS27138,1.0
2016-05-01,2016-05-01,C2004,AS27138,1.0
2016-06-01,2016-06-01,C2004,AS27138,1.0
2016-07-01,2016-07-01,C2004,AS27138,1.0
2016-08-01,2016-08-01,C2004,AS27138,1.0
2016-09-01,2016-09-01,C2004,AS27138,1.0
2016-10-01,2016-10-01,C2004,AS27138,1.0
2016-11-01,2016-11-01,C2004,AS27138,1.0
2016-12-01,2016-12-01,C2004,AS27138,1.0
2017-01-01,2017-01-01,C2004,AS27138,1.0
2017-02-01,2017-02-01,C2004,AS27138,1.0
2017-03-01,2017-03-01,C2004,AS27138,8.0
2017-04-01,2017-04-01,C2004,AS27138,11.0
2017-05-01,2017-05-01,C2004,AS27138,20.0
2017-06-01,2017-06-01,C2004,AS27138,1.0
2017-07-01,2017-07-01,C2004,AS27138,1.0
2017-08-01,2017-08-01,C2004,AS27138,1.0
2017-09-01,2017-09-01,C2004,AS27138,1.0
2017-10-01,2017-10-01,C2004,AS27138,1.0
2017-11-01,2017-11-01,C2004,AS27138,1.0
2017-12-01,2017-12-01,C2004,AS27138,1.0
2018-01-01,2018-01-01,C2004,AS27138,11.0
2018-02-01,2018-02-01,C2004,AS27138,12.0
2018-03-01,2018-03-01,C2004,AS27138,12.0
2018-04-01,2018-04-01,C2004,AS27138,16.0
2018-05-01,2018-05-01,C2004,AS27138,8.0
2018-06-01,2018-06-01,C2004,AS27138,8.0
2018-07-01,2018-07-01,C2004,AS27138,9.0
2018-08-01,2018-08-01,C2004,AS27138,20.0
2018-09-01,2018-09-01,C2004,AS27138,18.0
2016-01-01,2016-01-01,C2005,AS27000,1.0
2016-02-01,2016-02-01,C2005,AS27000,1.0
2016-03-01,2016-03-01,C2005,AS27000,1.0
2016-04-01,2016-04-01,C2005,AS27000,31.0
2016-05-01,2016-05-01,C2005,AS27000,61.0
2016-06-01,2016-06-01,C2005,AS27000,61.0
2016-07-01,2016-07-01,C2005,AS27000,11.0
2016-08-01,2016-08-01,C2005,AS27000,73.0
2016-09-01,2016-09-01,C2005,AS27000,39.0
2016-10-01,2016-10-01,C2005,AS27000,181.0
2016-11-01,2016-11-01,C2005,AS27000,91.0
2016-12-01,2016-12-01,C2005,AS27000,211.0
2017-01-01,2017-01-01,C2005,AS27000,301.0
2017-02-01,2017-02-01,C2005,AS27000,1.0
2017-03-01,2017-03-01,C2005,AS27000,1.0
2017-04-01,2017-04-01,C2005,AS27000,121.0
2017-05-01,2017-05-01,C2005,AS27000,164.0
2017-06-01,2017-06-01,C2005,AS27000,138.0
2017-07-01,2017-07-01,C2005,AS27000,1.0
2017-08-01,2017-08-01,C2005,AS27000,1.0
2017-09-01,2017-09-01,C2005,AS27000,61.0
2017-10-01,2017-10-01,C2005,AS27000,31.0
2017-11-01,2017-11-01,C2005,AS27000,271.0
2017-12-01,2017-12-01,C2005,AS27000,91.0
2018-01-01,2018-01-01,C2005,AS27000,1.0
2018-02-01,2018-02-01,C2005,AS27000,91.0
2018-03-01,2018-03-01,C2005,AS27000,91.0
2018-04-01,2018-04-01,C2005,AS27000,71.0
2018-05-01,2018-05-01,C2005,AS27000,1.0
2018-06-01,2018-06-01,C2005,AS27000,187.0
2018-07-01,2018-07-01,C2005,AS27000,1.0
2018-08-01,2018-08-01,C2005,AS27000,1.0
2018-09-01,2018-09-01,C2005,AS27000,21.0
2016-01-01,2016-01-01,C2005,AS27133,1.0
2016-02-01,2016-02-01,C2005,AS27133,1.0
2016-03-01,2016-03-01,C2005,AS27133,1.0
2016-04-01,2016-04-01,C2005,AS27133,1.0
2016-05-01,2016-05-01,C2005,AS27133,1.0
2016-06-01,2016-06-01,C2005,AS27133,1.0
2016-07-01,2016-07-01,C2005,AS27133,101.0
2016-08-01,2016-08-01,C2005,AS27133,122.0
2016-09-01,2016-09-01,C2005,AS27133,171.0
2016-10-01,2016-10-01,C2005,AS27133,10.0
2016-11-01,2016-11-01,C2005,AS27133,201.0
2016-12-01,2016-12-01,C2005,AS27133,201.0
2017-01-01,2017-01-01,C2005,AS27133,201.0
2017-02-01,2017-02-01,C2005,AS27133,201.0
2017-03-01,2017-03-01,C2005,AS27133,55.0
2017-04-01,2017-04-01,C2005,AS27133,347.0
2017-05-01,2017-05-01,C2005,AS27133,1.0
2017-06-01,2017-06-01,C2005,AS27133,1.0
2017-07-01,2017-07-01,C2005,AS27133,1.0
2017-08-01,2017-08-01,C2005,AS27133,1.0
2017-09-01,2017-09-01,C2005,AS27133,101.0
2017-10-01,2017-10-01,C2005,AS27133,101.0
2017-11-01,2017-11-01,C2005,AS27133,101.0
2017-12-01,2017-12-01,C2005,AS27133,1.0
2018-01-01,2018-01-01,C2005,AS27133,1.0
2018-02-01,2018-02-01,C2005,AS27133,1.0
2018-03-01,2018-03-01,C2005,AS27133,1.0
2018-04-01,2018-04-01,C2005,AS27133,23.0
2018-05-01,2018-05-01,C2005,AS27133,154.0
2018-06-01,2018-06-01,C2005,AS27133,26.0
2018-07-01,2018-07-01,C2005,AS27133,1.0
2018-08-01,2018-08-01,C2005,AS27133,151.0
2018-09-01,2018-09-01,C2005,AS27133,59.0
2016-01-01,2016-01-01,C2005,AS27134,1.0
2016-02-01,2016-02-01,C2005,AS27134,1.0
2016-03-01,2016-03-01,C2005,AS27134,2.0
2016-04-01,2016-04-01,C2005,AS27134,101.0
2016-05-01,2016-05-01,C2005,AS27134,101.0
2016-06-01,2016-06-01,C2005,AS27134,51.0
2016-07-01,2016-07-01,C2005,AS27134,51.0
2016-08-01,2016-08-01,C2005,AS27134,1.0
2016-09-01,2016-09-01,C2005,AS27134,1.0
2016-10-01,2016-10-01,C2005,AS27134,101.0
2016-11-01,2016-11-01,C2005,AS27134,1.0
2016-12-01,2016-12-01,C2005,AS27134,101.0
2017-01-01,2017-01-01,C2005,AS27134,1.0
2017-02-01,2017-02-01,C2005,AS27134,1.0
2017-03-01,2017-03-01,C2005,AS27134,50.0
2017-04-01,2017-04-01,C2005,AS27134,52.0
2017-05-01,2017-05-01,C2005,AS27134,1.0
2017-06-01,2017-06-01,C2005,AS27134,1.0
2017-07-01,2017-07-01,C2005,AS27134,1.0
2017-08-01,2017-08-01,C2005,AS27134,1.0
2017-09-01,2017-09-01,C2005,AS27134,51.0
2017-10-01,2017-10-01,C2005,AS27134,51.0
2017-11-01,2017-11-01,C2005,AS27134,101.0
2017-12-01,2017-12-01,C2005,AS27134,101.0
2018-01-01,2018-01-01,C2005,AS27134,1.0
2018-02-01,2018-02-01,C2005,AS27134,101.0
2018-03-01,2018-03-01,C2005,AS27134,101.0
2018-04-01,2018-04-01,C2005,AS27134,5.0
2018-05-01,2018-05-01,C2005,AS27134,88.0
2018-06-01,2018-06-01,C2005,AS27134,10.0
2018-07-01,2018-07-01,C2005,AS27134,1.0
2018-08-01,2018-08-01,C2005,AS27134,43.0
2018-09-01,2018-09-01,C2005,AS27134,59.0
2016-01-01,2016-01-01,C2005,AS27137,1.0
2016-02-01,2016-02-01,C2005,AS27137,1.0
2016-03-01,2016-03-01,C2005,AS27137,1.0
2016-04-01,2016-04-01,C2005,AS27137,1.0
2016-05-01,2016-05-01,C2005,AS27137,1.0
2016-06-01,2016-06-01,C2005,AS27137,1.0
2016-07-01,2016-07-01,C2005,AS27137,1.0
2016-08-01,2016-08-01,C2005,AS27137,1.0
2016-09-01,2016-09-01,C2005,AS27137,1.0
2016-10-01,2016-10-01,C2005,AS27137,1.0
2016-11-01,2016-11-01,C2005,AS27137,1.0
2016-12-01,2016-12-01,C2005,AS27137,1.0
2017-01-01,2017-01-01,C2005,AS27137,1.0
2017-02-01,2017-02-01,C2005,AS27137,21.0
2017-03-01,2017-03-01,C2005,AS27137,11.0
2017-04-01,2017-04-01,C2005,AS27137,2.0
2017-05-01,2017-05-01,C2005,AS27137,9.0
2017-06-01,2017-06-01,C2005,AS27137,13.0
2017-07-01,2017-07-01,C2005,AS27137,11.0
2017-08-01,2017-08-01,C2005,AS27137,1.0
2017-09-01,2017-09-01,C2005,AS27137,11.0
2017-10-01,2017-10-01,C2005,AS27137,1.0
2017-11-01,2017-11-01,C2005,AS27137,21.0
2017-12-01,2017-12-01,C2005,AS27137,21.0
2018-01-01,2018-01-01,C2005,AS27137,11.0
2018-02-01,2018-02-01,C2005,AS27137,21.0
2018-03-01,2018-03-01,C2005,AS27137,11.0
2018-04-01,2018-04-01,C2005,AS27137,19.0
2018-05-01,2018-05-01,C2005,AS27137,12.0
2018-06-01,2018-06-01,C2005,AS27137,12.0
2018-07-01,2018-07-01,C2005,AS27137,1.0
2018-08-01,2018-08-01,C2005,AS27137,24.0
2018-09-01,2018-09-01,C2005,AS27137,17.0
2016-01-01,2016-01-01,C2006,AS27000,418.0
2016-02-01,2016-02-01,C2006,AS27000,70.0
2016-03-01,2016-03-01,C2006,AS27000,292.0
2016-04-01,2016-04-01,C2006,AS27000,190.0
2016-05-01,2016-05-01,C2006,AS27000,181.0
2016-06-01,2016-06-01,C2006,AS27000,373.0
2016-07-01,2016-07-01,C2006,AS27000,121.0
2016-08-01,2016-08-01,C2006,AS27000,211.0
2016-09-01,2016-09-01,C2006,AS27000,431.0
2016-10-01,2016-10-01,C2006,AS27000,291.0
2016-11-01,2016-11-01,C2006,AS27000,163.0
2016-12-01,2016-12-01,C2006,AS27000,284.0
2017-01-01,2017-01-01,C2006,AS27000,319.0
2017-02-01,2017-02-01,C2006,AS27000,123.0
2017-03-01,2017-03-01,C2006,AS27000,280.0
2017-04-01,2017-04-01,C2006,AS27000,234.0
2017-05-01,2017-05-01,C2006,AS27000,319.0
2017-06-01,2017-06-01,C2006,AS27000,171.0
2017-07-01,2017-07-01,C2006,AS27000,205.0
2017-08-01,2017-08-01,C2006,AS27000,302.0
2017-09-01,2017-09-01,C2006,AS27000,161.0
2017-10-01,2017-10-01,C2006,AS27000,243.0
2017-11-01,2017-11-01,C2006,AS27000,352.0
2017-12-01,2017-12-01,C2006,AS27000,218.0
2018-01-01,2018-01-01,C2006,AS27000,186.0
2018-02-01,2018-02-01,C2006,AS27000,216.0
2018-03-01,2018-03-01,C2006,AS27000,70.0
2018-04-01,2018-04-01,C2006,AS27000,51.0
2018-05-01,2018-05-01,C2006,AS27000,93.0
2018-06-01,2018-06-01,C2006,AS27000,63.0
2018-07-01,2018-07-01,C2006,AS27000,61.0
2018-08-01,2018-08-01,C2006,AS27000,81.0
2018-09-01,2018-09-01,C2006,AS27000,56.0
2016-01-01,2016-01-01,C2006,AS27132,1.0
2016-02-01,2016-02-01,C2006,AS27132,1.0
2016-03-01,2016-03-01,C2006,AS27132,16.0
2016-04-01,2016-04-01,C2006,AS27132,31.0
2016-05-01,2016-05-01,C2006,AS27132,1.0
2016-06-01,2016-06-01,C2006,AS27132,49.0
2016-07-01,2016-07-01,C2006,AS27132,1.0
2016-08-01,2016-08-01,C2006,AS27132,61.0
2016-09-01,2016-09-01,C2006,AS27132,1.0
2016-10-01,2016-10-01,C2006,AS27132,1.0
2016-11-01,2016-11-01,C2006,AS27132,7.0
2016-12-01,2016-12-01,C2006,AS27132,67.0
2017-01-01,2017-01-01,C2006,AS27132,1.0
2017-02-01,2017-02-01,C2006,AS27132,19.0
2017-03-01,2017-03-01,C2006,AS27132,10.0
2017-04-01,2017-04-01,C2006,AS27132,6.0
2017-05-01,2017-05-01,C2006,AS27132,16.0
2017-06-01,2017-06-01,C2006,AS27132,7.0
2017-07-01,2017-07-01,C2006,AS27132,20.0
2017-08-01,2017-08-01,C2006,AS27132,7.0
2017-09-01,2017-09-01,C2006,AS27132,16.0
2017-10-01,2017-10-01,C2006,AS27132,16.0
2017-11-01,2017-11-01,C2006,AS27132,11.0
2017-12-01,2017-12-01,C2006,AS27132,10.0
2018-01-01,2018-01-01,C2006,AS27132,19.0
2018-02-01,2018-02-01,C2006,AS27132,19.0
2018-03-01,2018-03-01,C2006,AS27132,9.0
2018-04-01,2018-04-01,C2006,AS27132,5.0
2018-05-01,2018-05-01,C2006,AS27132,8.0
2018-06-01,2018-06-01,C2006,AS27132,9.0
2018-07-01,2018-07-01,C2006,AS27132,8.0
2018-08-01,2018-08-01,C2006,AS27132,10.0
2018-09-01,2018-09-01,C2006,AS27132,5.0
2016-01-01,2016-01-01,C2006,AS27133,63.0
2016-02-01,2016-02-01,C2006,AS27133,6.0
2016-03-01,2016-03-01,C2006,AS27133,1.0
2016-04-01,2016-04-01,C2006,AS27133,1.0
2016-05-01,2016-05-01,C2006,AS27133,51.0
2016-06-01,2016-06-01,C2006,AS27133,1.0
2016-07-01,2016-07-01,C2006,AS27133,1.0
2016-08-01,2016-08-01,C2006,AS27133,1.0
2016-09-01,2016-09-01,C2006,AS27133,101.0
2016-10-01,2016-10-01,C2006,AS27133,1.0
2016-11-01,2016-11-01,C2006,AS27133,4.0
2016-12-01,2016-12-01,C2006,AS27133,71.0
2017-01-01,2017-01-01,C2006,AS27133,4.0
2017-02-01,2017-02-01,C2006,AS27133,1.0
2017-03-01,2017-03-01,C2006,AS27133,67.0
2017-04-01,2017-04-01,C2006,AS27133,171.0
2017-05-01,2017-05-01,C2006,AS27133,41.0
2017-06-01,2017-06-01,C2006,AS27133,1.0
2017-07-01,2017-07-01,C2006,AS27133,1.0
2017-08-01,2017-08-01,C2006,AS27133,1.0
2017-09-01,2017-09-01,C2006,AS27133,64.0
2017-10-01,2017-10-01,C2006,AS27133,133.0
2017-11-01,2017-11-01,C2006,AS27133,157.0
2017-12-01,2017-12-01,C2006,AS27133,62.0
2018-01-01,2018-01-01,C2006,AS27133,176.0
2018-02-01,2018-02-01,C2006,AS27133,108.0
2018-03-01,2018-03-01,C2006,AS27133,57.0
2018-04-01,2018-04-01,C2006,AS27133,1.0
2018-05-01,2018-05-01,C2006,AS27133,76.0
2018-06-01,2018-06-01,C2006,AS27133,95.0
2018-07-01,2018-07-01,C2006,AS27133,227.0
2018-08-01,2018-08-01,C2006,AS27133,150.0
2018-09-01,2018-09-01,C2006,AS27133,92.0
2016-01-01,2016-01-01,C2006,AS27134,101.0
2016-02-01,2016-02-01,C2006,AS27134,106.0
2016-03-01,2016-03-01,C2006,AS27134,102.0
2016-04-01,2016-04-01,C2006,AS27134,101.0
2016-05-01,2016-05-01,C2006,AS27134,106.0
2016-06-01,2016-06-01,C2006,AS27134,100.0
2016-07-01,2016-07-01,C2006,AS27134,101.0
2016-08-01,2016-08-01,C2006,AS27134,201.0
2016-09-01,2016-09-01,C2006,AS27134,101.0
2016-10-01,2016-10-01,C2006,AS27134,101.0
2016-11-01,2016-11-01,C2006,AS27134,111.0
2016-12-01,2016-12-01,C2006,AS27134,103.0
2017-01-01,2017-01-01,C2006,AS27134,64.0
2017-02-01,2017-02-01,C2006,AS27134,113.0
2017-03-01,2017-03-01,C2006,AS27134,111.0
2017-04-01,2017-04-01,C2006,AS27134,89.0
2017-05-01,2017-05-01,C2006,AS27134,121.0
2017-06-01,2017-06-01,C2006,AS27134,121.0
2017-07-01,2017-07-01,C2006,AS27134,92.0
2017-08-01,2017-08-01,C2006,AS27134,5.0
2017-09-01,2017-09-01,C2006,AS27134,29.0
2017-10-01,2017-10-01,C2006,AS27134,136.0
2017-11-01,2017-11-01,C2006,AS27134,82.0
2017-12-01,2017-12-01,C2006,AS27134,99.0
2018-01-01,2018-01-01,C2006,AS27134,94.0
2018-02-01,2018-02-01,C2006,AS27134,78.0
2018-03-01,2018-03-01,C2006,AS27134,106.0
2018-04-01,2018-04-01,C2006,AS27134,86.0
2018-05-01,2018-05-01,C2006,AS27134,101.0
2018-06-01,2018-06-01,C2006,AS27134,83.0
2018-07-01,2018-07-01,C2006,AS27134,97.0
2018-08-01,2018-08-01,C2006,AS27134,72.0
2018-09-01,2018-09-01,C2006,AS27134,201.0
2016-01-01,2016-01-01,C2006,AS27137,1.0
2016-02-01,2016-02-01,C2006,AS27137,4.0
2016-03-01,2016-03-01,C2006,AS27137,3.0
2016-04-01,2016-04-01,C2006,AS27137,9.0
2016-05-01,2016-05-01,C2006,AS27137,1.0
2016-06-01,2016-06-01,C2006,AS27137,1.0
2016-07-01,2016-07-01,C2006,AS27137,1.0
2016-08-01,2016-08-01,C2006,AS27137,1.0
2016-09-01,2016-09-01,C2006,AS27137,1.0
2016-10-01,2016-10-01,C2006,AS27137,1.0
2016-11-01,2016-11-01,C2006,AS27137,1.0
2016-12-01,2016-12-01,C2006,AS27137,1.0
2017-01-01,2017-01-01,C2006,AS27137,1.0
2017-02-01,2017-02-01,C2006,AS27137,1.0
2017-03-01,2017-03-01,C2006,AS27137,1.0
2017-04-01,2017-04-01,C2006,AS27137,1.0
2017-05-01,2017-05-01,C2006,AS27137,1.0
2017-06-01,2017-06-01,C2006,AS27137,1.0
2017-07-01,2017-07-01,C2006,AS27137,1.0
2017-08-01,2017-08-01,C2006,AS27137,1.0
2017-09-01,2017-09-01,C2006,AS27137,1.0
2017-10-01,2017-10-01,C2006,AS27137,1.0
2017-11-01,2017-11-01,C2006,AS27137,1.0
2017-12-01,2017-12-01,C2006,AS27137,1.0
2018-01-01,2018-01-01,C2006,AS27137,9.0
2018-02-01,2018-02-01,C2006,AS27137,15.0
2018-03-01,2018-03-01,C2006,AS27137,20.0
2018-04-01,2018-04-01,C2006,AS27137,24.0
2018-05-01,2018-05-01,C2006,AS27137,12.0
2018-06-01,2018-06-01,C2006,AS27137,21.0
2018-07-01,2018-07-01,C2006,AS27137,6.0
2018-08-01,2018-08-01,C2006,AS27137,12.0
2018-09-01,2018-09-01,C2006,AS27137,19.0
2016-01-01,2016-01-01,C2006,AS27138,1.0
2016-02-01,2016-02-01,C2006,AS27138,1.0
2016-03-01,2016-03-01,C2006,AS27138,1.0
2016-04-01,2016-04-01,C2006,AS27138,1.0
2016-05-01,2016-05-01,C2006,AS27138,1.0
2016-06-01,2016-06-01,C2006,AS27138,1.0
2016-07-01,2016-07-01,C2006,AS27138,1.0
2016-08-01,2016-08-01,C2006,AS27138,1.0
2016-09-01,2016-09-01,C2006,AS27138,1.0
2016-10-01,2016-10-01,C2006,AS27138,7.0
2016-11-01,2016-11-01,C2006,AS27138,1.0
2016-12-01,2016-12-01,C2006,AS27138,5.0
2017-01-01,2017-01-01,C2006,AS27138,6.0
2017-02-01,2017-02-01,C2006,AS27138,15.0
2017-03-01,2017-03-01,C2006,AS27138,16.0
2017-04-01,2017-04-01,C2006,AS27138,1.0
2017-05-01,2017-05-01,C2006,AS27138,1.0
2017-06-01,2017-06-01,C2006,AS27138,10.0
2017-07-01,2017-07-01,C2006,AS27138,1.0
2017-08-01,2017-08-01,C2006,AS27138,1.0
2017-09-01,2017-09-01,C2006,AS27138,1.0
2017-10-01,2017-10-01,C2006,AS27138,1.0
2017-11-01,2017-11-01,C2006,AS27138,1.0
2017-12-01,2017-12-01,C2006,AS27138,1.0
2018-01-01,2018-01-01,C2006,AS27138,1.0
2018-02-01,2018-02-01,C2006,AS27138,1.0
2018-03-01,2018-03-01,C2006,AS27138,1.0
2018-04-01,2018-04-01,C2006,AS27138,1.0
2018-05-01,2018-05-01,C2006,AS27138,1.0
2018-06-01,2018-06-01,C2006,AS27138,1.0
2018-07-01,2018-07-01,C2006,AS27138,1.0
2018-08-01,2018-08-01,C2006,AS27138,1.0
2018-09-01,2018-09-01,C2006,AS27138,1.0
2016-01-01,2016-01-01,C2006,AS27139,1.0
2016-02-01,2016-02-01,C2006,AS27139,1.0
2016-03-01,2016-03-01,C2006,AS27139,1.0
2016-04-01,2016-04-01,C2006,AS27139,1.0
2016-05-01,2016-05-01,C2006,AS27139,1.0
2016-06-01,2016-06-01,C2006,AS27139,1.0
2016-07-01,2016-07-01,C2006,AS27139,1.0
2016-08-01,2016-08-01,C2006,AS27139,1.0
2016-09-01,2016-09-01,C2006,AS27139,1.0
2016-10-01,2016-10-01,C2006,AS27139,1.0
2016-11-01,2016-11-01,C2006,AS27139,1.0
2016-12-01,2016-12-01,C2006,AS27139,1.0
2017-01-01,2017-01-01,C2006,AS27139,1.0
2017-02-01,2017-02-01,C2006,AS27139,1.0
2017-03-01,2017-03-01,C2006,AS27139,1.0
2017-04-01,2017-04-01,C2006,AS27139,1.0
2017-05-01,2017-05-01,C2006,AS27139,1.0
2017-06-01,2017-06-01,C2006,AS27139,1.0
2017-07-01,2017-07-01,C2006,AS27139,1.0
2017-08-01,2017-08-01,C2006,AS27139,1.0
2017-09-01,2017-09-01,C2006,AS27139,9.0
2017-10-01,2017-10-01,C2006,AS27139,1.0
2017-11-01,2017-11-01,C2006,AS27139,16.0
2017-12-01,2017-12-01,C2006,AS27139,4.0
2018-01-01,2018-01-01,C2006,AS27139,10.0
2018-02-01,2018-02-01,C2006,AS27139,6.0
2018-03-01,2018-03-01,C2006,AS27139,14.0
2018-04-01,2018-04-01,C2006,AS27139,1.0
2018-05-01,2018-05-01,C2006,AS27139,1.0
2018-06-01,2018-06-01,C2006,AS27139,1.0
2018-07-01,2018-07-01,C2006,AS27139,1.0
2018-08-01,2018-08-01,C2006,AS27139,1.0
2018-09-01,2018-09-01,C2006,AS27139,1.0
2016-01-01,2016-01-01,C2006,AS46000,1.0
2016-02-01,2016-02-01,C2006,AS46000,1.0
2016-03-01,2016-03-01,C2006,AS46000,1.0
2016-04-01,2016-04-01,C2006,AS46000,1.0
2016-05-01,2016-05-01,C2006,AS46000,1.0
2016-06-01,2016-06-01,C2006,AS46000,1.0
2016-07-01,2016-07-01,C2006,AS46000,1.0
2016-08-01,2016-08-01,C2006,AS46000,1.0
2016-09-01,2016-09-01,C2006,AS46000,1.0
2016-10-01,2016-10-01,C2006,AS46000,1.0
2016-11-01,2016-11-01,C2006,AS46000,1.0
2016-12-01,2016-12-01,C2006,AS46000,1.0
2017-01-01,2017-01-01,C2006,AS46000,40.0
2017-02-01,2017-02-01,C2006,AS46000,40.0
2017-03-01,2017-03-01,C2006,AS46000,151.0
2017-04-01,2017-04-01,C2006,AS46000,1.0
2017-05-01,2017-05-01,C2006,AS46000,1.0
2017-06-01,2017-06-01,C2006,AS46000,1.0
2017-07-01,2017-07-01,C2006,AS46000,1.0
2017-08-01,2017-08-01,C2006,AS46000,1.0
2017-09-01,2017-09-01,C2006,AS46000,34.0
2017-10-01,2017-10-01,C2006,AS46000,37.0
2017-11-01,2017-11-01,C2006,AS46000,1.0
2017-12-01,2017-12-01,C2006,AS46000,1.0
2018-01-01,2018-01-01,C2006,AS46000,97.0
2018-02-01,2018-02-01,C2006,AS46000,1.0
2018-03-01,2018-03-01,C2006,AS46000,1.0
2018-04-01,2018-04-01,C2006,AS46000,1.0
2018-05-01,2018-05-01,C2006,AS46000,193.0
2018-06-01,2018-06-01,C2006,AS46000,1.0
2018-07-01,2018-07-01,C2006,AS46000,84.0
2018-08-01,2018-08-01,C2006,AS46000,16.0
2018-09-01,2018-09-01,C2006,AS46000,17.0
2016-01-01,2016-01-01,C2007,AS27000,1.0
2016-02-01,2016-02-01,C2007,AS27000,11.0
2016-03-01,2016-03-01,C2007,AS27000,1.0
2016-04-01,2016-04-01,C2007,AS27000,6.0
2016-05-01,2016-05-01,C2007,AS27000,33.0
2016-06-01,2016-06-01,C2007,AS27000,14.0
2016-07-01,2016-07-01,C2007,AS27000,31.0
2016-08-01,2016-08-01,C2007,AS27000,5.0
2016-09-01,2016-09-01,C2007,AS27000,7.0
2016-10-01,2016-10-01,C2007,AS27000,13.0
